battle_id,hero_name,hero_series,hero_type,hero_powers,hero_total_power,hero_combat,hero_speed,hero_durability,hero_intelligence,hero_heat,hero_water,hero_electricity,hero_magic,hero_stealth,villain_name,villain_species,villain_affiliation,villain_powers,villain_total_power,villain_combat,villain_speed,villain_durability,villain_intelligence,villain_heat,villain_water,villain_electricity,villain_magic,villain_stealth,terrain,battle_type,hero_terrain_bonus,villain_terrain_bonus,hero_win_probability,battle_outcome,difficulty_rating
2672,Bloxx,Omniverse,Omniverse,"Shape Shifting, Block Constructs",45.25,70,40,90,40,7,8,6,4,16,Highbreed Supreme,Highbreed,Highbreed Council,"Super Strength, Wing Blades, Freezing Breath",54.0,85,55,80,60,0,30,10,5,20,Volcanic,Siege,0.969,0.964,0.4345,Win,Hard
2673,Gravattack,Omniverse,Omniverse,"Gravikinesis, Orbit Generation",49.3,80,39,90,45,13,13,15,1,21,Highbreed Supreme,Highbreed,Highbreed Council,"Super Strength, Wing Blades, Freezing Breath",54.0,85,55,80,60,0,30,10,5,20,Underwater,Ambush,0.972,0.976,0.5549,Win,Medium
2674,Gravattack,Omniverse,Omniverse,"Gravikinesis, Orbit Generation",49.3,80,39,90,45,13,13,15,1,21,Highbreed Supreme,Highbreed,Highbreed Council,"Super Strength, Wing Blades, Freezing Breath",54.0,85,55,80,60,0,30,10,5,20,Volcanic,1v1,0.971,0.964,0.4793,Loss,Hard
2675,Crashhopper,Omniverse,Omniverse,"Super Jumping, Shockwaves",44.6,75,90,31,35,6,6,13,5,14,Highbreed Supreme,Highbreed,Highbreed Council,"Super Strength, Wing Blades, Freezing Breath",54.0,85,55,80,60,0,30,10,5,20,Desert,1v1,0.998,0.99,0.5285,Win,Medium
2676,Crashhopper,Omniverse,Omniverse,"Super Jumping, Shockwaves",44.6,75,90,31,35,6,6,13,5,14,Highbreed Supreme,Highbreed,Highbreed Council,"Super Strength, Wing Blades, Freezing Breath",54.0,85,55,80,60,0,30,10,5,20,Forest,Chase,0.976,0.991,0.4825,Win,Hard
2677,Pesky Dust,Omniverse,Omniverse,"Sleep Inducement, Dream Manipulation",44.7,50,40,33,46,12,6,9,90,80,Highbreed Supreme,Highbreed,Highbreed Council,"Super Strength, Wing Blades, Freezing Breath",54.0,85,55,80,60,0,30,10,5,20,Null Void,Ambush,1.062,1.037,0.5117,Win,Medium
2678,Pesky Dust,Omniverse,Omniverse,"Sleep Inducement, Dream Manipulation",44.7,50,40,33,46,12,6,9,90,80,Highbreed Supreme,Highbreed,Highbreed Council,"Super Strength, Wing Blades, Freezing Breath",54.0,85,55,80,60,0,30,10,5,20,Volcanic,Chase,0.991,0.964,0.4344,Loss,Hard
2679,Kickin Hawk,Omniverse,Omniverse,"Enhanced Kicking, Agility",46.4,90,70,38,36,13,8,6,4,11,Highbreed Supreme,Highbreed,Highbreed Council,"Super Strength, Wing Blades, Freezing Breath",54.0,85,55,80,60,0,30,10,5,20,Null Void,Siege,1.048,1.037,0.4207,Loss,Hard
2680,Kickin Hawk,Omniverse,Omniverse,"Enhanced Kicking, Agility",46.4,90,70,38,36,13,8,6,4,11,Highbreed Supreme,Highbreed,Highbreed Council,"Super Strength, Wing Blades, Freezing Breath",54.0,85,55,80,60,0,30,10,5,20,Forest,Chase,0.982,0.991,0.5172,Loss,Medium
2681,Toepick,Omniverse,Omniverse,"Nightmare Face, Fear Inducement",45.65,50,47,38,52,9,8,15,80,60,Highbreed Supreme,Highbreed,Highbreed Council,"Super Strength, Wing Blades, Freezing Breath",54.0,85,55,80,60,0,30,10,5,20,Volcanic,1v1,0.987,0.964,0.4333,Win,Hard
2682,Toepick,Omniverse,Omniverse,"Nightmare Face, Fear Inducement",45.65,50,47,38,52,9,8,15,80,60,Highbreed Supreme,Highbreed,Highbreed Council,"Super Strength, Wing Blades, Freezing Breath",54.0,85,55,80,60,0,30,10,5,20,Null Void,Ambush,1.06,1.037,0.5532,Loss,Medium
2683,Astrodactyl,Omniverse,Omniverse,"Flight, Energy Whips, Propulsion",44.75,70,80,41,45,12,5,8,4,14,Highbreed Supreme,Highbreed,Highbreed Council,"Super Strength, Wing Blades, Freezing Breath",54.0,85,55,80,60,0,30,10,5,20,Volcanic,Chase,0.989,0.964,0.4478,Loss,Hard
2684,Astrodactyl,Omniverse,Omniverse,"Flight, Energy Whips, Propulsion",44.75,70,80,41,45,12,5,8,4,14,Highbreed Supreme,Highbreed,Highbreed Council,"Super Strength, Wing Blades, Freezing Breath",54.0,85,55,80,60,0,30,10,5,20,Underwater,Chase,0.941,0.976,0.4887,Win,Hard
2685,Atomix,Omniverse,Omniverse,"Nuclear Energy, Flight, Mini-Nukes",65.15,95,42,95,60,100,5,100,2,28,Highbreed Supreme,Highbreed,Highbreed Council,"Super Strength, Wing Blades, Freezing Breath",54.0,85,55,80,60,0,30,10,5,20,Arctic,Ambush,0.943,0.975,0.6138,Win,Medium
2686,Atomix,Omniverse,Omniverse,"Nuclear Energy, Flight, Mini-Nukes",65.15,95,42,95,60,100,5,100,2,28,Highbreed Supreme,Highbreed,Highbreed Council,"Super Strength, Wing Blades, Freezing Breath",54.0,85,55,80,60,0,30,10,5,20,Underwater,Siege,0.936,0.976,0.5494,Loss,Medium
2687,Whampire,Omniverse,Omniverse,"Hypnosis, Energy Drain, Flight",44.8,70,45,41,56,13,11,14,1,80,Highbreed Supreme,Highbreed,Highbreed Council,"Super Strength, Wing Blades, Freezing Breath",54.0,85,55,80,60,0,30,10,5,20,Arctic,Siege,0.965,0.975,0.4069,Win,Hard
2688,Whampire,Omniverse,Omniverse,"Hypnosis, Energy Drain, Flight",44.8,70,45,41,56,13,11,14,1,80,Highbreed Supreme,Highbreed,Highbreed Council,"Super Strength, Wing Blades, Freezing Breath",54.0,85,55,80,60,0,30,10,5,20,City,Siege,1.028,1.019,0.428,Loss,Hard
2689,Gutrot,Omniverse,Omniverse,Chemical Gas Synthesis,29.9,36,35,50,32,13,14,13,2,23,Highbreed Supreme,Highbreed,Highbreed Council,"Super Strength, Wing Blades, Freezing Breath",54.0,85,55,80,60,0,30,10,5,20,Arctic,Ambush,0.959,0.975,0.4345,Win,Hard
2690,Gutrot,Omniverse,Omniverse,Chemical Gas Synthesis,29.9,36,35,50,32,13,14,13,2,23,Highbreed Supreme,Highbreed,Highbreed Council,"Super Strength, Wing Blades, Freezing Breath",54.0,85,55,80,60,0,30,10,5,20,Desert,Chase,0.996,0.99,0.4306,Win,Hard
2691,Walkatrout,Omniverse,Omniverse,"Slippery, Water Breathing",27.3,10,50,34,37,14,90,13,1,14,Highbreed Supreme,Highbreed,Highbreed Council,"Super Strength, Wing Blades, Freezing Breath",54.0,85,55,80,60,0,30,10,5,20,Space,Ambush,1.068,1.049,0.4009,Loss,Hard
2692,Walkatrout,Omniverse,Omniverse,"Slippery, Water Breathing",27.3,10,50,34,37,14,90,13,1,14,Highbreed Supreme,Highbreed,Highbreed Council,"Super Strength, Wing Blades, Freezing Breath",54.0,85,55,80,60,0,30,10,5,20,Null Void,Chase,1.003,1.037,0.4163,Loss,Hard
2693,The Worst,Omniverse,Omniverse,Indestructibility,28.05,10,10,100,42,10,10,9,0,26,Highbreed Supreme,Highbreed,Highbreed Council,"Super Strength, Wing Blades, Freezing Breath",54.0,85,55,80,60,0,30,10,5,20,City,Siege,1.027,1.019,0.2211,Win,Extreme
2694,The Worst,Omniverse,Omniverse,Indestructibility,28.05,10,10,100,42,10,10,9,0,26,Highbreed Supreme,Highbreed,Highbreed Council,"Super Strength, Wing Blades, Freezing Breath",54.0,85,55,80,60,0,30,10,5,20,Space,Chase,1.055,1.049,0.3818,Win,Hard
2695,Bullfrag,Omniverse,Omniverse,"Enhanced Jumping, Long Tongue",44.95,80,60,41,51,5,13,9,0,16,Highbreed Supreme,Highbreed,Highbreed Council,"Super Strength, Wing Blades, Freezing Breath",54.0,85,55,80,60,0,30,10,5,20,Desert,1v1,0.996,0.99,0.4596,Win,Hard
2696,Bullfrag,Omniverse,Omniverse,"Enhanced Jumping, Long Tongue",44.95,80,60,41,51,5,13,9,0,16,Highbreed Supreme,Highbreed,Highbreed Council,"Super Strength, Wing Blades, Freezing Breath",54.0,85,55,80,60,0,30,10,5,20,Volcanic,1v1,0.981,0.964,0.4422,Win,Hard
2697,Ultimate Humungousaur,Ultimate Alien,Ultimate,"Missile Generation, Super Strength",60.65,100,50,100,66,16,6,15,0,28,Highbreed Supreme,Highbreed,Highbreed Council,"Super Strength, Wing Blades, Freezing Breath",54.0,85,55,80,60,0,30,10,5,20,Volcanic,Ambush,0.978,0.964,0.6397,Win,Medium
2698,Ultimate Humungousaur,Ultimate Alien,Ultimate,"Missile Generation, Super Strength",60.65,100,50,100,66,16,6,15,0,28,Highbreed Supreme,Highbreed,Highbreed Council,"Super Strength, Wing Blades, Freezing Breath",54.0,85,55,80,60,0,30,10,5,20,Underwater,Siege,0.969,0.976,0.4681,Loss,Hard
2699,Ultimate Swampfire,Ultimate Alien,Ultimate,"Blue Pyrokinesis, Explosive Seeds",66.0,100,41,100,72,100,37,17,5,17,Highbreed Supreme,Highbreed,Highbreed Council,"Super Strength, Wing Blades, Freezing Breath",54.0,85,55,80,60,0,30,10,5,20,Null Void,Ambush,1.036,1.037,0.6185,Win,Medium
2700,Ultimate Swampfire,Ultimate Alien,Ultimate,"Blue Pyrokinesis, Explosive Seeds",66.0,100,41,100,72,100,37,17,5,17,Highbreed Supreme,Highbreed,Highbreed Council,"Super Strength, Wing Blades, Freezing Breath",54.0,85,55,80,60,0,30,10,5,20,City,Ambush,1.018,1.019,0.6409,Win,Medium
2701,Ultimate Big Chill,Ultimate Alien,Ultimate,"Fire/Ice Breath, Phasing, Flight",49.3,46,53,100,55,0,12,8,6,100,Highbreed Supreme,Highbreed,Highbreed Council,"Super Strength, Wing Blades, Freezing Breath",54.0,85,55,80,60,0,30,10,5,20,Arctic,Chase,0.97,0.975,0.4909,Loss,Hard
2702,Ultimate Big Chill,Ultimate Alien,Ultimate,"Fire/Ice Breath, Phasing, Flight",49.3,46,53,100,55,0,12,8,6,100,Highbreed Supreme,Highbreed,Highbreed Council,"Super Strength, Wing Blades, Freezing Breath",54.0,85,55,80,60,0,30,10,5,20,Underwater,1v1,0.97,0.976,0.4448,Loss,Hard
2703,Ultimate Echo Echo,Ultimate Alien,Ultimate,"Sonic Dooms, Flight, Sonic Discs",48.5,87,62,37,57,10,8,11,6,26,Highbreed Supreme,Highbreed,Highbreed Council,"Super Strength, Wing Blades, Freezing Breath",54.0,85,55,80,60,0,30,10,5,20,Null Void,1v1,1.041,1.037,0.4999,Win,Hard
2704,Ultimate Echo Echo,Ultimate Alien,Ultimate,"Sonic Dooms, Flight, Sonic Discs",48.5,87,62,37,57,10,8,11,6,26,Highbreed Supreme,Highbreed,Highbreed Council,"Super Strength, Wing Blades, Freezing Breath",54.0,85,55,80,60,0,30,10,5,20,Desert,1v1,0.998,0.99,0.5047,Loss,Medium
2705,Ultimate Way Big,Ultimate Alien,Ultimate,"Gargantuan Size, Flight, Cosmic Beams",65.8,100,75,100,41,100,17,8,6,31,Highbreed Supreme,Highbreed,Highbreed Council,"Super Strength, Wing Blades, Freezing Breath",54.0,85,55,80,60,0,30,10,5,20,Volcanic,Ambush,1.001,0.964,0.6237,Win,Medium
2706,Ultimate Way Big,Ultimate Alien,Ultimate,"Gargantuan Size, Flight, Cosmic Beams",65.8,100,75,100,41,100,17,8,6,31,Highbreed Supreme,Highbreed,Highbreed Council,"Super Strength, Wing Blades, Freezing Breath",54.0,85,55,80,60,0,30,10,5,20,Space,Siege,1.052,1.049,0.5026,Loss,Medium
2707,Ultimate Gravattack,Omniverse,Ultimate,"Living Planet, Orbit Control",58.2,100,52,100,48,11,11,12,1,28,Highbreed Supreme,Highbreed,Highbreed Council,"Super Strength, Wing Blades, Freezing Breath",54.0,85,55,80,60,0,30,10,5,20,Volcanic,Ambush,0.973,0.964,0.6179,Win,Medium
2708,Ultimate Gravattack,Omniverse,Ultimate,"Living Planet, Orbit Control",58.2,100,52,100,48,11,11,12,1,28,Highbreed Supreme,Highbreed,Highbreed Council,"Super Strength, Wing Blades, Freezing Breath",54.0,85,55,80,60,0,30,10,5,20,Desert,Ambush,0.998,0.99,0.6204,Loss,Medium
2709,Shock Rock,Reboot,Reboot,"Energy Absorption, Omni-Enhanced Constructs",39.95,50,32,45,60,10,10,92,3,20,Highbreed Supreme,Highbreed,Highbreed Council,"Super Strength, Wing Blades, Freezing Breath",54.0,85,55,80,60,0,30,10,5,20,Underwater,Chase,0.952,0.976,0.5274,Win,Medium
2710,Shock Rock,Reboot,Reboot,"Energy Absorption, Omni-Enhanced Constructs",39.95,50,32,45,60,10,10,92,3,20,Highbreed Supreme,Highbreed,Highbreed Council,"Super Strength, Wing Blades, Freezing Breath",54.0,85,55,80,60,0,30,10,5,20,City,Siege,1.025,1.019,0.387,Win,Hard
2711,Overflow,Reboot,Reboot,"Hydrokinesis, Water Blades",34.75,46,32,36,46,6,83,9,3,19,Highbreed Supreme,Highbreed,Highbreed Council,"Super Strength, Wing Blades, Freezing Breath",54.0,85,55,80,60,0,30,10,5,20,Desert,Siege,0.964,0.99,0.3498,Win,Hard
2712,Overflow,Reboot,Reboot,"Hydrokinesis, Water Blades",34.75,46,32,36,46,6,83,9,3,19,Highbreed Supreme,Highbreed,Highbreed Council,"Super Strength, Wing Blades, Freezing Breath",54.0,85,55,80,60,0,30,10,5,20,Space,Siege,1.038,1.049,0.3352,Win,Hard
2713,Slapback,Reboot,Reboot,"Duplication, Density Increase",34.5,46,43,34,59,14,10,9,2,15,Highbreed Supreme,Highbreed,Highbreed Council,"Super Strength, Wing Blades, Freezing Breath",54.0,85,55,80,60,0,30,10,5,20,Arctic,1v1,0.955,0.975,0.3663,Loss,Hard
2714,Slapback,Reboot,Reboot,"Duplication, Density Increase",34.5,46,43,34,59,14,10,9,2,15,Highbreed Supreme,Highbreed,Highbreed Council,"Super Strength, Wing Blades, Freezing Breath",54.0,85,55,80,60,0,30,10,5,20,City,Siege,1.028,1.019,0.4744,Loss,Hard
2715,Atomic-X,Omniverse,Fusion,"Reality Warping, Nuclear Energy",34.15,41,31,50,33,14,15,90,1,15,Highbreed Supreme,Highbreed,Highbreed Council,"Super Strength, Wing Blades, Freezing Breath",54.0,85,55,80,60,0,30,10,5,20,Desert,1v1,0.997,0.99,0.3805,Loss,Hard
2716,Atomic-X,Omniverse,Fusion,"Reality Warping, Nuclear Energy",34.15,41,31,50,33,14,15,90,1,15,Highbreed Supreme,Highbreed,Highbreed Council,"Super Strength, Wing Blades, Freezing Breath",54.0,85,55,80,60,0,30,10,5,20,Volcanic,Siege,0.975,0.964,0.3689,Loss,Hard
2717,Fourmungousaur,Omniverse,Fusion,"Immense Strength, Four Arms",44.8,85,39,49,51,6,10,8,4,22,Highbreed Supreme,Highbreed,Highbreed Council,"Super Strength, Wing Blades, Freezing Breath",54.0,85,55,80,60,0,30,10,5,20,Arctic,Siege,0.973,0.975,0.4286,Win,Hard
2718,Fourmungousaur,Omniverse,Fusion,"Immense Strength, Four Arms",44.8,85,39,49,51,6,10,8,4,22,Highbreed Supreme,Highbreed,Highbreed Council,"Super Strength, Wing Blades, Freezing Breath",54.0,85,55,80,60,0,30,10,5,20,Space,Siege,1.038,1.049,0.4289,Win,Hard
2719,Heat Jaws,Original Series,Fusion,Fire and Water Adaptation,42.8,50,45,34,51,86,84,14,4,24,Highbreed Supreme,Highbreed,Highbreed Council,"Super Strength, Wing Blades, Freezing Breath",54.0,85,55,80,60,0,30,10,5,20,Underwater,Siege,0.954,0.976,0.4429,Win,Hard
2720,Heat Jaws,Original Series,Fusion,Fire and Water Adaptation,42.8,50,45,34,51,86,84,14,4,24,Highbreed Supreme,Highbreed,Highbreed Council,"Super Strength, Wing Blades, Freezing Breath",54.0,85,55,80,60,0,30,10,5,20,Arctic,1v1,0.938,0.975,0.3675,Win,Hard
2721,Heatblast,Original Series,Classic,"Pyrokinesis, Fire Absorption, Flight",45.05,60,49,50,56,100,0,15,0,21,Ragnarok,Unknown,Solo,"Super Strength, Indestructibility",43.5,70,45,75,35,10,10,10,5,15,Underwater,Ambush,0.92,0.966,0.5452,Win,Medium
2722,Wildmutt,Original Series,Classic,"Enhanced Senses, Agility, Sharp Claws",48.45,75,70,60,30,6,14,14,0,80,Ragnarok,Unknown,Solo,"Super Strength, Indestructibility",43.5,70,45,75,35,10,10,10,5,15,Desert,Siege,0.989,0.998,0.4617,Loss,Hard
2723,Diamondhead,Original Series,Classic,"Crystallokinesis, Crystal Constructs, Durability",51.9,80,48,100,42,20,8,10,1,28,Ragnarok,Unknown,Solo,"Super Strength, Indestructibility",43.5,70,45,75,35,10,10,10,5,15,City,Chase,1.015,1.014,0.5446,Loss,Medium
2724,XLR8,Original Series,Classic,"Super Speed, Enhanced Reflexes",49.0,70,100,40,57,10,10,8,0,11,Ragnarok,Unknown,Solo,"Super Strength, Indestructibility",43.5,70,45,75,35,10,10,10,5,15,Desert,Ambush,0.999,0.998,0.5777,Win,Medium
2725,Grey Matter,Original Series,Classic,"Enhanced Intelligence, Small Size",31.45,10,40,10,100,13,13,13,5,80,Ragnarok,Unknown,Solo,"Super Strength, Indestructibility",43.5,70,45,75,35,10,10,10,5,15,Underwater,Ambush,0.956,0.966,0.5744,Win,Medium
2726,Four Arms,Original Series,Classic,"Enhanced Strength, Durability, Sonic Clap",55.55,100,50,95,40,12,13,6,4,17,Ragnarok,Unknown,Solo,"Super Strength, Indestructibility",43.5,70,45,75,35,10,10,10,5,15,Space,Ambush,1.05,1.053,0.6861,Win,Medium
2727,Stinkfly,Original Series,Classic,"Flight, Slime Projection, Sharp Tail",39.6,50,80,40,44,10,8,6,0,26,Ragnarok,Unknown,Solo,"Super Strength, Indestructibility",43.5,70,45,75,35,10,10,10,5,15,Underwater,Chase,0.936,0.966,0.4727,Loss,Hard
2728,Ripjaws,Original Series,Classic,"Underwater Breathing, Steel-Bending Jaws",58.0,85,90,60,46,0,100,15,5,22,Ragnarok,Unknown,Solo,"Super Strength, Indestructibility",43.5,70,45,75,35,10,10,10,5,15,Null Void,Ambush,1.034,1.039,0.6866,Win,Medium
2729,Upgrade,Original Series,Classic,"Technopathy, Optic Blast, Liquid Metal",50.15,60,41,80,95,12,10,7,5,16,Ragnarok,Unknown,Solo,"Super Strength, Indestructibility",43.5,70,45,75,35,10,10,10,5,15,Desert,Chase,0.999,0.998,0.5623,Win,Medium
2730,Ghostfreak,Original Series,Classic,"Invisibility, Intangibility, Possession",40.95,50,30,30,46,15,9,7,60,100,Ragnarok,Unknown,Solo,"Super Strength, Indestructibility",43.5,70,45,75,35,10,10,10,5,15,City,Ambush,1.029,1.014,0.568,Loss,Medium
2731,Cannonbolt,Original Series,Classic,"Sphere Transformation, Indestructible Shell",59.2,90,85,100,42,11,14,14,2,10,Ragnarok,Unknown,Solo,"Super Strength, Indestructibility",43.5,70,45,75,35,10,10,10,5,15,Underwater,Ambush,0.954,0.966,0.659,Loss,Medium
2732,Wildvine,Original Series,Classic,"Plant Manipulation, Elasticity, Regeneration",44.4,70,31,60,55,14,11,11,2,60,Ragnarok,Unknown,Solo,"Super Strength, Indestructibility",43.5,70,45,75,35,10,10,10,5,15,City,Chase,1.025,1.014,0.5654,Loss,Medium
2733,Buzzshock,Original Series,Classic,"Electrokinesis, Duplication, Flight",48.05,47,90,47,60,13,5,100,2,13,Ragnarok,Unknown,Solo,"Super Strength, Indestructibility",43.5,70,45,75,35,10,10,10,5,15,Arctic,Siege,0.938,0.966,0.4736,Win,Hard
2734,Arctiguana,Original Series,Classic,"Ice Breath, Freezing, Cold Resistance",39.4,44,30,70,57,0,60,9,0,28,Ragnarok,Unknown,Solo,"Super Strength, Indestructibility",43.5,70,45,75,35,10,10,10,5,15,Desert,Siege,0.974,0.998,0.4493,Win,Hard
2735,Blitzwolfer,Original Series,Classic,"Sonic Howl, Sharp Claws, Enhanced Senses",49.55,80,70,39,57,7,12,6,4,60,Ragnarok,Unknown,Solo,"Super Strength, Indestructibility",43.5,70,45,75,35,10,10,10,5,15,Desert,1v1,0.992,0.998,0.4448,Win,Hard
2736,Snare-oh,Original Series,Classic,"Bandage Manipulation, Regeneration",51.0,48,46,80,56,7,5,12,70,70,Ragnarok,Unknown,Solo,"Super Strength, Indestructibility",43.5,70,45,75,35,10,10,10,5,15,Arctic,1v1,0.97,0.966,0.5443,Loss,Medium
2737,Frankenstrike,Original Series,Classic,"Electrokinesis, Enhanced Strength",60.65,95,30,90,80,13,15,90,4,12,Ragnarok,Unknown,Solo,"Super Strength, Indestructibility",43.5,70,45,75,35,10,10,10,5,15,Null Void,1v1,1.038,1.039,0.6416,Win,Medium
2738,Upchuck,Original Series,Classic,"Matter Ingestion, Explosive Vomit",43.7,60,39,80,53,14,5,10,4,21,Ragnarok,Unknown,Solo,"Super Strength, Indestructibility",43.5,70,45,75,35,10,10,10,5,15,Volcanic,1v1,0.976,0.973,0.4934,Loss,Hard
2739,Eye Guy,Original Series,Classic,"360 Vision, Energy Beams",45.1,70,31,37,38,70,70,70,3,18,Ragnarok,Unknown,Solo,"Super Strength, Indestructibility",43.5,70,45,75,35,10,10,10,5,15,Volcanic,Chase,0.98,0.973,0.4899,Win,Hard
2740,Way Big,Original Series,Classic,"Gigantism, Cosmic Rays, Super Strength",61.45,100,60,100,40,80,13,8,2,24,Ragnarok,Unknown,Solo,"Super Strength, Indestructibility",43.5,70,45,75,35,10,10,10,5,15,Null Void,Siege,1.036,1.039,0.5923,Win,Medium
2741,Swampfire,Alien Force,Alien Force,"Pyrokinesis, Chlorokinesis, Regeneration",52.7,80,31,90,47,95,30,10,1,13,Ragnarok,Unknown,Solo,"Super Strength, Indestructibility",43.5,70,45,75,35,10,10,10,5,15,Space,Ambush,1.041,1.053,0.6542,Win,Medium
2742,Echo Echo,Alien Force,Alien Force,"Sonic Screams, Duplication",36.45,70,50,30,30,14,10,9,1,14,Ragnarok,Unknown,Solo,"Super Strength, Indestructibility",43.5,70,45,75,35,10,10,10,5,15,Null Void,Siege,1.043,1.039,0.4177,Loss,Hard
2743,Humungousaur,Alien Force,Alien Force,"Size Alteration, Super Strength",57.5,100,40,100,59,13,6,8,2,22,Ragnarok,Unknown,Solo,"Super Strength, Indestructibility",43.5,70,45,75,35,10,10,10,5,15,Arctic,Chase,0.975,0.966,0.6262,Win,Medium
2744,Jetray,Alien Force,Alien Force,"Hyperspace Flight, Neuroshock Blasts",45.3,36,100,41,44,60,80,11,2,16,Ragnarok,Unknown,Solo,"Super Strength, Indestructibility",43.5,70,45,75,35,10,10,10,5,15,Arctic,Chase,0.918,0.966,0.4898,Loss,Hard
2745,Big Chill,Alien Force,Alien Force,"Cryokinesis, Intangibility, Flight",43.05,45,45,80,46,0,12,10,3,95,Ragnarok,Unknown,Solo,"Super Strength, Indestructibility",43.5,70,45,75,35,10,10,10,5,15,Volcanic,Chase,0.965,0.973,0.5768,Draw,Medium
2746,Chromastone,Alien Force,Alien Force,"Energy Absorption, Ultraviolet Beams",52.9,80,34,95,50,9,12,80,5,10,Ragnarok,Unknown,Solo,"Super Strength, Indestructibility",43.5,70,45,75,35,10,10,10,5,15,City,Ambush,1.015,1.014,0.6186,Win,Medium
2747,Brainstorm,Alien Force,Alien Force,"Super Intelligence, Electrokinesis",47.85,50,40,48,100,7,13,90,2,29,Ragnarok,Unknown,Solo,"Super Strength, Indestructibility",43.5,70,45,75,35,10,10,10,5,15,Underwater,1v1,0.957,0.966,0.504,Draw,Medium
2748,Spidermonkey,Alien Force,Alien Force,"Agility, Webbing, Wall Crawling",47.55,80,85,50,33,8,15,8,0,16,Ragnarok,Unknown,Solo,"Super Strength, Indestructibility",43.5,70,45,75,35,10,10,10,5,15,Arctic,Ambush,0.945,0.966,0.6059,Win,Medium
2749,Goop,Alien Force,Alien Force,"Acid Projection, Shapeshifting",39.4,30,60,90,45,5,13,13,1,20,Ragnarok,Unknown,Solo,"Super Strength, Indestructibility",43.5,70,45,75,35,10,10,10,5,15,Forest,Ambush,0.985,0.991,0.5693,Win,Medium
2750,Alien X,Alien Force,Alien Force,"Reality Warping, Omnipotence, Time Control",100.0,100,100,100,100,100,100,100,100,100,Ragnarok,Unknown,Solo,"Super Strength, Indestructibility",43.5,70,45,75,35,10,10,10,5,15,City,Chase,1.02,1.014,0.7696,Loss,Easy
2751,Lodestar,Alien Force,Alien Force,"Magnetism, Regeneration, Flight",44.25,70,43,80,34,13,9,13,2,25,Ragnarok,Unknown,Solo,"Super Strength, Indestructibility",43.5,70,45,75,35,10,10,10,5,15,Desert,Siege,0.999,0.998,0.4687,Win,Hard
2752,Rath,Alien Force,Alien Force,"Enhanced Strength, Rage, Wrestling Moves",52.0,95,60,90,20,6,15,14,2,16,Ragnarok,Unknown,Solo,"Super Strength, Indestructibility",43.5,70,45,75,35,10,10,10,5,15,Forest,Ambush,0.988,0.991,0.6136,Win,Medium
2753,Nanomech,Alien Force,Alien Force,"Size Reduction, Bio-Electrokinesis",39.6,30,90,39,48,6,10,5,5,80,Ragnarok,Unknown,Solo,"Super Strength, Indestructibility",43.5,70,45,75,35,10,10,10,5,15,Space,Chase,1.063,1.053,0.4036,Loss,Hard
2754,Water Hazard,Ultimate Alien,Ultimate Alien,"Hydrokinesis, Armored Shell",44.5,45,30,80,59,20,100,7,3,25,Ragnarok,Unknown,Solo,"Super Strength, Indestructibility",43.5,70,45,75,35,10,10,10,5,15,Forest,Chase,0.999,0.991,0.5387,Loss,Medium
2755,Ampfibian,Ultimate Alien,Ultimate Alien,"Electrokinesis, Intangibility",51.15,38,90,80,41,15,7,100,4,70,Ragnarok,Unknown,Solo,"Super Strength, Indestructibility",43.5,70,45,75,35,10,10,10,5,15,Forest,Siege,0.995,0.991,0.4799,Loss,Hard
